_id,_labels,_start,_end,_type,score
,,9952,14851,MEMBER_OF,
,,9952,13515,MEMBER_OF,
,,9952,11506,MEMBER_OF,
,,9952,12488,MEMBER_OF,
,,9952,10540,MEMBER_OF,
,,9952,21,MEMBER_OF,
,,9952,11079,MEMBER_OF,
,,9953,14222,MEMBER_OF,
,,9953,11105,MEMBER_OF,
,,9953,12042,MEMBER_OF,
,,9953,14728,MEMBER_OF,
,,9953,14203,MEMBER_OF,
,,9953,11770,MEMBER_OF,
,,9953,14219,MEMBER_OF,
,,9953,11389,MEMBER_OF,
,,9953,11876,MEMBER_OF,
,,9953,14085,MEMBER_OF,
,,9953,11091,MEMBER_OF,
,,9953,13968,MEMBER_OF,
,,9954,11526,MEMBER_OF,
,,9953,21,MEMBER_OF,
,,9954,13208,MEMBER_OF,
,,9954,11697,MEMBER_OF,
,,9954,11581,MEMBER_OF,
,,9954,11004,MEMBER_OF,
,,9954,13889,MEMBER_OF,
,,9954,13297,MEMBER_OF,
,,9954,14765,MEMBER_OF,
,,9954,14589,MEMBER_OF,
,,9955,10707,MEMBER_OF,
,,9954,21,MEMBER_OF,
,,9955,12864,MEMBER_OF,
,,9955,10887,MEMBER_OF,
,,9955,10920,MEMBER_OF,
,,9955,11262,MEMBER_OF,
,,9955,13200,MEMBER_OF,
,,9955,10093,MEMBER_OF,
,,9955,11437,MEMBER_OF,
,,9955,11057,MEMBER_OF,
,,9955,21,MEMBER_OF,
,,9955,14938,MEMBER_OF,
,,9956,12882,MEMBER_OF,
,,9956,10705,MEMBER_OF,
,,9956,11294,MEMBER_OF,
,,9956,11196,MEMBER_OF,
,,9956,21,MEMBER_OF,
,,9956,14315,MEMBER_OF,
,,9957,11290,MEMBER_OF,
,,9957,11746,MEMBER_OF,
,,9957,12845,MEMBER_OF,
,,9957,12418,MEMBER_OF,
,,9957,10671,MEMBER_OF,
,,9957,11147,MEMBER_OF,
,,9957,14805,MEMBER_OF,
,,9957,12810,MEMBER_OF,
,,9958,14511,MEMBER_OF,
,,9957,21,MEMBER_OF,
,,9958,12169,MEMBER_OF,
,,9958,10866,MEMBER_OF,
,,9958,11770,MEMBER_OF,
,,9958,13090,MEMBER_OF,
,,9958,14426,MEMBER_OF,
,,9958,12986,MEMBER_OF,
,,9958,10966,MEMBER_OF,
,,9958,12690,MEMBER_OF,
,,9958,21,MEMBER_OF,
,,9958,12060,MEMBER_OF,
,,9959,14200,MEMBER_OF,
,,9959,14334,MEMBER_OF,
,,9959,14564,MEMBER_OF,
,,9959,10205,MEMBER_OF,
,,9959,21,MEMBER_OF,
,,9959,12035,MEMBER_OF,
,,9960,10272,MEMBER_OF,
,,9960,13512,MEMBER_OF,
,,9960,10287,MEMBER_OF,
,,9960,11436,MEMBER_OF,
,,9960,11189,MEMBER_OF,
,,9960,10628,MEMBER_OF,
,,9960,13207,MEMBER_OF,
,,9960,14590,MEMBER_OF,
,,9960,13646,MEMBER_OF,
,,9960,11618,MEMBER_OF,
,,9960,14746,MEMBER_OF,
,,9960,10245,MEMBER_OF,
,,9961,13892,MEMBER_OF,
,,9960,21,MEMBER_OF,
,,9961,12613,MEMBER_OF,
,,9961,12193,MEMBER_OF,
,,9961,13116,MEMBER_OF,
,,9961,10682,MEMBER_OF,
,,9961,13281,MEMBER_OF,
,,9961,13146,MEMBER_OF,
,,9961,11582,MEMBER_OF,
,,9961,14435,MEMBER_OF,
,,9962,11973,MEMBER_OF,
,,9961,21,MEMBER_OF,
,,9962,12817,MEMBER_OF,
,,9962,14622,MEMBER_OF,
,,9962,13772,MEMBER_OF,
,,9962,14369,MEMBER_OF,
,,9963,13449,MEMBER_OF,
,,9962,21,MEMBER_OF,
,,9963,10550,MEMBER_OF,
,,9963,14223,MEMBER_OF,
,,9963,14316,MEMBER_OF,
,,9963,14562,MEMBER_OF,
,,9963,12947,MEMBER_OF,
,,9963,13906,MEMBER_OF,
,,9963,12693,MEMBER_OF,
,,9963,10259,MEMBER_OF,
,,9963,10412,MEMBER_OF,
,,9963,12395,MEMBER_OF,
,,9964,12583,MEMBER_OF,
,,9963,21,MEMBER_OF,
,,9964,13705,MEMBER_OF,
,,9964,11602,MEMBER_OF,
,,9964,13356,MEMBER_OF,
,,9964,12208,MEMBER_OF,
,,9541,14196,MEMBER_OF,
,,9540,21,MEMBER_OF,
,,9541,11112,MEMBER_OF,
,,9541,12974,MEMBER_OF,
,,9541,11641,MEMBER_OF,
,,9541,14543,MEMBER_OF,
,,9541,10719,MEMBER_OF,
,,9541,13861,MEMBER_OF,
,,9541,14322,MEMBER_OF,
,,9541,10723,MEMBER_OF,
,,9541,21,MEMBER_OF,
,,9541,13838,MEMBER_OF,
,,9542,12164,MEMBER_OF,
,,9542,13377,MEMBER_OF,
,,9542,11196,MEMBER_OF,
,,9542,10224,MEMBER_OF,
,,9542,10834,MEMBER_OF,
,,9542,12959,MEMBER_OF,
,,9542,10343,MEMBER_OF,
,,9542,12820,MEMBER_OF,
,,9542,10646,MEMBER_OF,
,,9542,13486,MEMBER_OF,
,,9542,21,MEMBER_OF,
,,9542,13650,MEMBER_OF,
,,9543,12988,MEMBER_OF,
,,9543,10757,MEMBER_OF,
,,9543,14391,MEMBER_OF,
,,9543,12747,MEMBER_OF,
,,9543,21,MEMBER_OF,
,,9543,11474,MEMBER_OF,
,,9544,12806,MEMBER_OF,
,,9544,10783,MEMBER_OF,
,,9544,12492,MEMBER_OF,
,,9544,11859,MEMBER_OF,
,,9544,13653,MEMBER_OF,
,,9544,14343,MEMBER_OF,
,,9544,12632,MEMBER_OF,
,,9544,14300,MEMBER_OF,
,,9544,21,MEMBER_OF,
,,9544,12025,MEMBER_OF,
,,9545,12633,MEMBER_OF,
,,9545,13817,MEMBER_OF,
,,9545,13267,MEMBER_OF,
,,9545,14945,MEMBER_OF,
,,9545,13542,MEMBER_OF,
,,9545,13380,MEMBER_OF,
,,9546,14020,MEMBER_OF,
,,9545,21,MEMBER_OF,
,,9546,13512,MEMBER_OF,
,,9546,14755,MEMBER_OF,
,,9546,14634,MEMBER_OF,
,,9546,10612,MEMBER_OF,
,,9546,11148,MEMBER_OF,
,,9546,12504,MEMBER_OF,
,,9546,14621,MEMBER_OF,
,,9546,10953,MEMBER_OF,
,,9546,11763,MEMBER_OF,
,,9546,11461,MEMBER_OF,
,,9546,21,MEMBER_OF,
,,9546,13821,MEMBER_OF,
,,9547,14742,MEMBER_OF,
,,9547,11843,MEMBER_OF,
,,9547,14271,MEMBER_OF,
,,9547,11716,MEMBER_OF,
,,9547,14047,MEMBER_OF,
,,9547,13189,MEMBER_OF,
,,9547,14885,MEMBER_OF,
,,9547,11261,MEMBER_OF,
,,9547,14169,MEMBER_OF,
,,9547,14215,MEMBER_OF,
,,9547,10891,MEMBER_OF,
,,9547,12074,MEMBER_OF,
,,9548,10858,MEMBER_OF,
,,9547,21,MEMBER_OF,
,,9548,10727,MEMBER_OF,
,,9548,12695,MEMBER_OF,
,,9548,13454,MEMBER_OF,
,,9548,13404,MEMBER_OF,
,,9548,12269,MEMBER_OF,
,,9548,11521,MEMBER_OF,
,,9548,11084,MEMBER_OF,
,,9548,14435,MEMBER_OF,
,,9548,21,MEMBER_OF,
,,9548,12699,MEMBER_OF,
,,9549,13315,MEMBER_OF,
,,9549,11274,MEMBER_OF,
,,9549,12913,MEMBER_OF,
,,9549,12121,MEMBER_OF,
,,9549,21,MEMBER_OF,
,,9549,13096,MEMBER_OF,
,,9550,12548,MEMBER_OF,
,,9550,11954,MEMBER_OF,
,,9550,11690,MEMBER_OF,
,,9550,12961,MEMBER_OF,
,,9550,10710,MEMBER_OF,
,,9550,14373,MEMBER_OF,
,,9550,13209,MEMBER_OF,
,,9550,13192,MEMBER_OF,
,,9550,14478,MEMBER_OF,
,,9550,11629,MEMBER_OF,
,,9550,21,MEMBER_OF,
,,9550,13425,MEMBER_OF,
,,9551,14828,MEMBER_OF,
,,9551,14911,MEMBER_OF,
,,9551,11454,MEMBER_OF,
,,9551,13505,MEMBER_OF,
,,9551,21,MEMBER_OF,
,,9551,12838,MEMBER_OF,
,,9552,11377,MEMBER_OF,
,,9552,13331,MEMBER_OF,
,,9552,15010,MEMBER_OF,
,,9552,11132,MEMBER_OF,
,,9552,10887,MEMBER_OF,
,,9552,13041,MEMBER_OF,
,,9552,11198,MEMBER_OF,
,,9552,14656,MEMBER_OF,
,,9552,13878,MEMBER_OF,
,,9552,12078,MEMBER_OF,
,,9552,10037,MEMBER_OF,
,,9552,13032,MEMBER_OF,
,,9553,14348,MEMBER_OF,
,,9552,21,MEMBER_OF,
,,9553,13841,MEMBER_OF,
,,9553,13707,MEMBER_OF,
,,9553,10860,MEMBER_OF,
,,9553,11030,MEMBER_OF,
,,9553,10213,MEMBER_OF,
,,9553,10478,MEMBER_OF,
,,9553,11746,MEMBER_OF,
,,9553,11088,MEMBER_OF,
,,9554,11055,MEMBER_OF,
,,9553,21,MEMBER_OF,
,,9554,10037,MEMBER_OF,
,,9554,12977,MEMBER_OF,
,,9554,11861,MEMBER_OF,
,,9554,11696,MEMBER_OF,
,,9554,10667,MEMBER_OF,
,,9554,13565,MEMBER_OF,
,,9554,14642,MEMBER_OF,
,,9554,12039,MEMBER_OF,
,,9554,21,MEMBER_OF,
,,9554,12215,MEMBER_OF,
,,9555,10479,MEMBER_OF,
,,9555,14869,MEMBER_OF,
,,9555,12321,MEMBER_OF,
,,9555,12319,MEMBER_OF,
,,9555,11684,MEMBER_OF,
,,9555,11067,MEMBER_OF,
,,9555,21,MEMBER_OF,
,,9555,13975,MEMBER_OF,
,,9556,11705,MEMBER_OF,
,,9556,14474,MEMBER_OF,
,,9556,14075,MEMBER_OF,
,,9556,10768,MEMBER_OF,
,,9556,14780,MEMBER_OF,
,,9556,14657,MEMBER_OF,
,,9556,11198,MEMBER_OF,
,,9556,10105,MEMBER_OF,
,,9556,12569,MEMBER_OF,
,,9556,10326,MEMBER_OF,
,,9556,21,MEMBER_OF,
,,9556,12320,MEMBER_OF,
,,9557,12317,MEMBER_OF,
,,9557,10256,MEMBER_OF,
,,9557,12894,MEMBER_OF,
,,9557,14272,MEMBER_OF,
,,9557,21,MEMBER_OF,
,,9557,14467,MEMBER_OF,
,,9558,14259,MEMBER_OF,
,,9558,12738,MEMBER_OF,
,,9558,11671,MEMBER_OF,
,,9558,14163,MEMBER_OF,
,,9558,10481,MEMBER_OF,
,,9558,10491,MEMBER_OF,
,,9558,14599,MEMBER_OF,
,,9558,11893,MEMBER_OF,
,,9558,13502,MEMBER_OF,
,,9558,10600,MEMBER_OF,
,,9559,10028,MEMBER_OF,
,,9558,21,MEMBER_OF,
,,9559,13318,MEMBER_OF,
,,9559,12590,MEMBER_OF,
,,9559,14325,MEMBER_OF,
,,9559,10257,MEMBER_OF,
,,9559,11519,MEMBER_OF,
,,9559,14317,MEMBER_OF,
,,9559,10217,MEMBER_OF,
,,9559,12540,MEMBER_OF,
,,9559,13122,MEMBER_OF,
,,9559,13679,MEMBER_OF,
,,9559,21,MEMBER_OF,
,,9559,14761,MEMBER_OF,
,,9560,12391,MEMBER_OF,
,,9560,12901,MEMBER_OF,
,,9560,13464,MEMBER_OF,
,,9560,11195,MEMBER_OF,
,,9560,10754,MEMBER_OF,
,,9560,13698,MEMBER_OF,
,,9560,11398,MEMBER_OF,
,,9560,11611,MEMBER_OF,
,,9560,11526,MEMBER_OF,
,,9560,10728,MEMBER_OF,
,,9560,21,MEMBER_OF,
,,9560,13000,MEMBER_OF,
,,9561,14831,MEMBER_OF,
,,9561,12481,MEMBER_OF,
,,9561,12206,MEMBER_OF,
,,9561,10959,MEMBER_OF,
,,9561,13532,MEMBER_OF,
,,9561,11845,MEMBER_OF,
,,9561,21,MEMBER_OF,
,,9561,14162,MEMBER_OF,
,,9562,12405,MEMBER_OF,
,,9562,10895,MEMBER_OF,
,,9562,13280,MEMBER_OF,
,,9562,14734,MEMBER_OF,
,,9562,11843,MEMBER_OF,
,,9562,10197,MEMBER_OF,
,,9562,14357,MEMBER_OF,
,,9562,13349,MEMBER_OF,
,,9562,10871,MEMBER_OF,
,,9562,10337,MEMBER_OF,
,,9562,21,MEMBER_OF,
,,9562,0,MEMBER_OF,
,,9563,13942,MEMBER_OF,
,,9563,13342,MEMBER_OF,
,,9563,11605,MEMBER_OF,
,,9563,13645,MEMBER_OF,
,,9563,10031,MEMBER_OF,
,,9563,13043,MEMBER_OF,
,,9563,12362,MEMBER_OF,
,,9563,13247,MEMBER_OF,
,,9563,13037,MEMBER_OF,
,,9563,13358,MEMBER_OF,
,,9563,21,MEMBER_OF,
,,9563,14932,MEMBER_OF,
,,9564,14716,MEMBER_OF,
,,9564,12608,MEMBER_OF,
,,9564,10659,MEMBER_OF,
,,9564,13524,MEMBER_OF,
,,9734,12057,MEMBER_OF,
,,9734,11440,MEMBER_OF,
,,9734,21,MEMBER_OF,
,,9734,10514,MEMBER_OF,
,,9735,12337,MEMBER_OF,
,,9735,12164,MEMBER_OF,
,,9735,12938,MEMBER_OF,
,,9735,13187,MEMBER_OF,
,,9735,13915,MEMBER_OF,
,,9735,11670,MEMBER_OF,
,,9735,13283,MEMBER_OF,
,,9735,14998,MEMBER_OF,
,,9735,13358,MEMBER_OF,
,,9735,11779,MEMBER_OF,
,,9735,14395,MEMBER_OF,
,,9735,13523,MEMBER_OF,
,,9736,14323,MEMBER_OF,
,,9735,21,MEMBER_OF,
,,9736,11955,MEMBER_OF,
,,9736,13286,MEMBER_OF,
,,9736,10490,MEMBER_OF,
,,9736,14960,MEMBER_OF,
,,9736,14605,MEMBER_OF,
,,9736,10862,MEMBER_OF,
,,9736,12484,MEMBER_OF,
,,9736,10288,MEMBER_OF,
,,9736,21,MEMBER_OF,
,,9736,11672,MEMBER_OF,
,,9737,13470,MEMBER_OF,
,,9737,12357,MEMBER_OF,
,,9737,11434,MEMBER_OF,
,,9737,13820,MEMBER_OF,
,,9737,14955,MEMBER_OF,
,,9737,13336,MEMBER_OF,
,,9737,21,MEMBER_OF,
,,9737,11288,MEMBER_OF,
,,9738,12809,MEMBER_OF,
,,9738,14135,MEMBER_OF,
,,9738,14591,MEMBER_OF,
,,9738,10570,MEMBER_OF,
,,9738,12331,MEMBER_OF,
,,9738,11546,MEMBER_OF,
,,9739,13082,MEMBER_OF,
,,9738,21,MEMBER_OF,
,,9739,14715,MEMBER_OF,
,,9739,14520,MEMBER_OF,
,,9739,11615,MEMBER_OF,
,,9739,10167,MEMBER_OF,
,,9739,13093,MEMBER_OF,
,,9739,13059,MEMBER_OF,
,,9739,12088,MEMBER_OF,
,,9739,14562,MEMBER_OF,
,,9740,14002,MEMBER_OF,
,,9739,21,MEMBER_OF,
,,9740,11888,MEMBER_OF,
,,9740,13949,MEMBER_OF,
,,9740,11153,MEMBER_OF,
,,9740,12738,MEMBER_OF,
,,9741,10059,MEMBER_OF,
,,9740,21,MEMBER_OF,
,,9741,12772,MEMBER_OF,
,,9741,12636,MEMBER_OF,
,,9741,12305,MEMBER_OF,
,,9741,13032,MEMBER_OF,
,,9742,11534,MEMBER_OF,
,,9741,21,MEMBER_OF,
,,9742,12663,MEMBER_OF,
,,9742,13761,MEMBER_OF,
,,9742,10696,MEMBER_OF,
,,9742,10893,MEMBER_OF,
,,9742,11282,MEMBER_OF,
,,9742,13721,MEMBER_OF,
,,9742,14991,MEMBER_OF,
,,9742,11134,MEMBER_OF,
,,9742,10964,MEMBER_OF,
,,9742,10303,MEMBER_OF,
,,9743,13972,MEMBER_OF,
,,9742,21,MEMBER_OF,
,,9743,12479,MEMBER_OF,
,,9743,10239,MEMBER_OF,
,,9743,12991,MEMBER_OF,
,,9743,12426,MEMBER_OF,
,,9743,14083,MEMBER_OF,
,,9743,11178,MEMBER_OF,
,,9743,12452,MEMBER_OF,
,,9743,10094,MEMBER_OF,
,,9743,12272,MEMBER_OF,
,,9743,12177,MEMBER_OF,
,,9744,10372,MEMBER_OF,
,,9743,21,MEMBER_OF,
,,9744,12545,MEMBER_OF,
,,9744,11033,MEMBER_OF,
,,9744,13032,MEMBER_OF,
,,9744,14983,MEMBER_OF,
,,9745,11331,MEMBER_OF,
,,9744,21,MEMBER_OF,
,,9745,12261,MEMBER_OF,
,,9745,13468,MEMBER_OF,
,,9745,13797,MEMBER_OF,
,,9745,14436,MEMBER_OF,
,,9745,14713,MEMBER_OF,
,,9745,11602,MEMBER_OF,
,,9746,10518,MEMBER_OF,
,,9745,21,MEMBER_OF,
,,9746,10415,MEMBER_OF,
,,9746,12546,MEMBER_OF,
,,9746,14917,MEMBER_OF,
,,9746,10120,MEMBER_OF,
,,9747,14328,MEMBER_OF,
,,9746,21,MEMBER_OF,
,,9747,13769,MEMBER_OF,
,,9747,13786,MEMBER_OF,
,,9747,14901,MEMBER_OF,
,,9747,10287,MEMBER_OF,
,,9747,14288,MEMBER_OF,
,,9747,14416,MEMBER_OF,
,,9747,21,MEMBER_OF,
,,9747,14131,MEMBER_OF,
,,9748,14933,MEMBER_OF,
,,9748,11336,MEMBER_OF,
,,9748,14836,MEMBER_OF,
,,9748,13364,MEMBER_OF,
,,9748,11622,MEMBER_OF,
,,9748,12366,MEMBER_OF,
,,9748,14471,MEMBER_OF,
,,9748,10200,MEMBER_OF,
,,9748,21,MEMBER_OF,
,,9748,11006,MEMBER_OF,
,,9749,12698,MEMBER_OF,
,,9749,11619,MEMBER_OF,
,,9749,14558,MEMBER_OF,
,,9749,13129,MEMBER_OF,
,,9749,12811,MEMBER_OF,
,,9749,12289,MEMBER_OF,
,,9750,14127,MEMBER_OF,
,,9749,21,MEMBER_OF,
,,9750,12142,MEMBER_OF,
,,9750,10954,MEMBER_OF,
,,9750,10495,MEMBER_OF,
,,9750,12032,MEMBER_OF,
,,9750,14608,MEMBER_OF,
,,9750,14029,MEMBER_OF,
,,9750,11133,MEMBER_OF,
,,9750,10976,MEMBER_OF,
,,9750,14106,MEMBER_OF,
,,9750,10437,MEMBER_OF,
,,9751,10174,MEMBER_OF,
,,9750,21,MEMBER_OF,
,,9751,14383,MEMBER_OF,
,,9751,13777,MEMBER_OF,
,,9751,12318,MEMBER_OF,
,,9751,12586,MEMBER_OF,
,,9751,14890,MEMBER_OF,
,,9751,10763,MEMBER_OF,
,,9751,14458,MEMBER_OF,
,,9751,13069,MEMBER_OF,
,,9751,14410,MEMBER_OF,
,,9751,11802,MEMBER_OF,
,,9751,21,MEMBER_OF,
,,9751,11267,MEMBER_OF,
,,9752,14366,MEMBER_OF,
,,9752,14614,MEMBER_OF,
,,9752,14260,MEMBER_OF,
,,9752,14721,MEMBER_OF,
,,9752,12827,MEMBER_OF,
,,9752,13242,MEMBER_OF,
,,9752,14272,MEMBER_OF,
,,9752,12833,MEMBER_OF,
,,9752,14759,MEMBER_OF,
,,9752,13196,MEMBER_OF,
,,9753,13542,MEMBER_OF,
,,9752,21,MEMBER_OF,
,,9753,10447,MEMBER_OF,
,,9753,11850,MEMBER_OF,
,,9753,11573,MEMBER_OF,
,,9753,14357,MEMBER_OF,
,,9753,21,MEMBER_OF,
,,9753,12608,MEMBER_OF,
,,9754,13405,MEMBER_OF,
,,9754,14675,MEMBER_OF,
,,9754,10998,MEMBER_OF,
,,9754,13564,MEMBER_OF,
,,9754,21,MEMBER_OF,
,,9754,10318,MEMBER_OF,
,,9755,12589,MEMBER_OF,
,,9755,12146,MEMBER_OF,
,,9755,11906,MEMBER_OF,
,,9755,12834,MEMBER_OF,
,,9755,13627,MEMBER_OF,
,,9755,10784,MEMBER_OF,
,,9755,14903,MEMBER_OF,
,,9755,13640,MEMBER_OF,
,,9755,10145,MEMBER_OF,
,,9755,11506,MEMBER_OF,
,,9755,14078,MEMBER_OF,
,,9755,10410,MEMBER_OF,
,,9756,14253,MEMBER_OF,
,,9755,21,MEMBER_OF,
,,9756,10508,MEMBER_OF,
,,9756,14100,MEMBER_OF,
,,9756,12703,MEMBER_OF,
,,9756,13437,MEMBER_OF,
,,9756,10907,MEMBER_OF,
,,9756,14543,MEMBER_OF,
,,9756,10044,MEMBER_OF,
,,9756,12500,MEMBER_OF,
,,9757,10491,MEMBER_OF,
,,9756,21,MEMBER_OF,
,,9757,14959,MEMBER_OF,
,,9757,11399,MEMBER_OF,
,,9757,14705,MEMBER_OF,
,,9757,13404,MEMBER_OF,
,,9757,14511,MEMBER_OF,
,,9757,13384,MEMBER_OF,
,,9757,14949,MEMBER_OF,
,,9757,11159,MEMBER_OF,
,,9758,14085,MEMBER_OF,
,,9757,21,MEMBER_OF,
,,9758,13054,MEMBER_OF,
,,9758,11303,MEMBER_OF,
,,9758,13404,MEMBER_OF,
,,9758,10148,MEMBER_OF,
,,9759,14062,MEMBER_OF,
,,9758,21,MEMBER_OF,
,,9759,10297,MEMBER_OF,
,,9759,10787,MEMBER_OF,
,,9759,12277,MEMBER_OF,
,,9759,10668,MEMBER_OF,
,,9759,13723,MEMBER_OF,
,,9759,10072,MEMBER_OF,
,,9759,10130,MEMBER_OF,
,,9759,11652,MEMBER_OF,
,,9759,11026,MEMBER_OF,
,,9759,10045,MEMBER_OF,
,,9760,13064,MEMBER_OF,
,,9759,21,MEMBER_OF,
,,9760,11458,MEMBER_OF,
,,9760,11709,MEMBER_OF,
,,9760,14304,MEMBER_OF,
,,9760,12184,MEMBER_OF,
,,9964,10387,MEMBER_OF,
,,9964,13088,MEMBER_OF,
,,9964,11456,MEMBER_OF,
,,9964,14410,MEMBER_OF,
,,9964,11594,MEMBER_OF,
,,9964,10223,MEMBER_OF,
,,9964,21,MEMBER_OF,
,,9964,14386,MEMBER_OF,
,,9965,11287,MEMBER_OF,
,,9965,13094,MEMBER_OF,
,,9965,13793,MEMBER_OF,
,,9965,14655,MEMBER_OF,
,,9965,21,MEMBER_OF,
,,9965,10443,MEMBER_OF,
,,9966,13064,MEMBER_OF,
,,9966,12110,MEMBER_OF,
,,9966,12341,MEMBER_OF,
,,9966,10844,MEMBER_OF,
,,9966,21,MEMBER_OF,
,,9966,11840,MEMBER_OF,
,,9967,14700,MEMBER_OF,
,,9967,13483,MEMBER_OF,
,,9967,14740,MEMBER_OF,
,,9967,10932,MEMBER_OF,
,,9967,21,MEMBER_OF,
,,9967,12683,MEMBER_OF,
,,9968,13757,MEMBER_OF,
,,9968,12407,MEMBER_OF,
,,9968,11017,MEMBER_OF,
,,9968,12304,MEMBER_OF,
,,9968,10990,MEMBER_OF,
,,9968,13613,MEMBER_OF,
,,9969,13914,MEMBER_OF,
,,9968,21,MEMBER_OF,
,,9969,10585,MEMBER_OF,
,,9969,12152,MEMBER_OF,
,,9969,12093,MEMBER_OF,
,,9969,14799,MEMBER_OF,
,,9969,21,MEMBER_OF,
,,9969,13418,MEMBER_OF,
,,9970,14116,MEMBER_OF,
,,9970,14111,MEMBER_OF,
,,9970,13765,MEMBER_OF,
,,9970,10261,MEMBER_OF,
,,9970,14112,MEMBER_OF,
,,9970,11097,MEMBER_OF,
,,9970,14200,MEMBER_OF,
,,9970,14729,MEMBER_OF,
,,9971,10804,MEMBER_OF,
,,9970,21,MEMBER_OF,
,,9971,11635,MEMBER_OF,
,,9971,14641,MEMBER_OF,
,,9971,13093,MEMBER_OF,
,,9971,10510,MEMBER_OF,
,,9971,11233,MEMBER_OF,
,,9971,12996,MEMBER_OF,
,,9971,10172,MEMBER_OF,
,,9971,11092,MEMBER_OF,
,,9971,13085,MEMBER_OF,
,,9971,14482,MEMBER_OF,
,,9972,11193,MEMBER_OF,
,,9971,21,MEMBER_OF,
,,9972,11094,MEMBER_OF,
,,9972,10064,MEMBER_OF,
,,9972,10486,MEMBER_OF,
,,9972,11486,MEMBER_OF,
,,9972,21,MEMBER_OF,
,,9972,13692,MEMBER_OF,
,,9973,14208,MEMBER_OF,
,,9973,12199,MEMBER_OF,
,,9973,10571,MEMBER_OF,
,,9973,12791,MEMBER_OF,
,,9973,21,MEMBER_OF,
,,9973,14613,MEMBER_OF,
,,9974,12470,MEMBER_OF,
,,9974,13167,MEMBER_OF,
,,9974,11567,MEMBER_OF,
,,9974,11769,MEMBER_OF,
,,9974,13581,MEMBER_OF,
,,9974,14532,MEMBER_OF,
,,9974,12936,MEMBER_OF,
,,9974,12184,MEMBER_OF,
,,9974,12950,MEMBER_OF,
,,9974,11929,MEMBER_OF,
,,9974,21,MEMBER_OF,
,,9974,12978,MEMBER_OF,
,,9975,11926,MEMBER_OF,
,,9975,11848,MEMBER_OF,
,,9975,10536,MEMBER_OF,
,,9975,14133,MEMBER_OF,
,,9975,11795,MEMBER_OF,
,,9975,11692,MEMBER_OF,
,,9975,10134,MEMBER_OF,
,,9975,12673,MEMBER_OF,
,,9975,14600,MEMBER_OF,
,,9975,12863,MEMBER_OF,
,,9975,10258,MEMBER_OF,
,,9975,13250,MEMBER_OF,
,,9976,11966,MEMBER_OF,
,,9975,21,MEMBER_OF,
,,9976,10853,MEMBER_OF,
,,9976,10791,MEMBER_OF,
,,9976,12106,MEMBER_OF,
,,9976,13760,MEMBER_OF,
,,9976,10926,MEMBER_OF,
,,9976,11124,MEMBER_OF,
,,9976,13732,MEMBER_OF,
,,9976,11325,MEMBER_OF,
,,9976,13495,MEMBER_OF,
,,9976,12621,MEMBER_OF,
,,9977,12732,MEMBER_OF,
,,9976,21,MEMBER_OF,
,,9977,14708,MEMBER_OF,
,,9977,14253,MEMBER_OF,
,,9977,13593,MEMBER_OF,
,,9977,14349,MEMBER_OF,
,,9977,13137,MEMBER_OF,
,,9977,13143,MEMBER_OF,
,,9978,11226,MEMBER_OF,
,,9977,21,MEMBER_OF,
,,9978,13855,MEMBER_OF,
,,9978,11956,MEMBER_OF,
,,9978,11469,MEMBER_OF,
,,9978,12466,MEMBER_OF,
,,9978,10292,MEMBER_OF,
,,9978,14606,MEMBER_OF,
,,9978,10327,MEMBER_OF,
,,9978,12969,MEMBER_OF,
,,9978,21,MEMBER_OF,
,,9978,13087,MEMBER_OF,
,,9979,11086,MEMBER_OF,
,,9979,13610,MEMBER_OF,
,,9979,14089,MEMBER_OF,
,,9979,14567,MEMBER_OF,
,,9979,10284,MEMBER_OF,
,,9979,14773,MEMBER_OF,
,,9979,11025,MEMBER_OF,
,,9979,12781,MEMBER_OF,
,,9979,13695,MEMBER_OF,
,,9979,13978,MEMBER_OF,
,,9979,21,MEMBER_OF,
,,9979,13852,MEMBER_OF,
,,9980,10097,MEMBER_OF,
,,9980,13049,MEMBER_OF,
,,9980,10319,MEMBER_OF,
,,9980,14111,MEMBER_OF,
,,9980,21,MEMBER_OF,
,,9980,10703,MEMBER_OF,
,,9981,13977,MEMBER_OF,
,,9981,14279,MEMBER_OF,
,,9981,11162,MEMBER_OF,
,,9981,10164,MEMBER_OF,
,,9981,12526,MEMBER_OF,
,,9981,12618,MEMBER_OF,
,,9981,21,MEMBER_OF,
,,9981,11220,MEMBER_OF,
,,9982,10471,MEMBER_OF,
,,9982,13593,MEMBER_OF,
,,9982,12108,MEMBER_OF,
,,9982,12541,MEMBER_OF,
,,9982,13097,MEMBER_OF,
,,9982,12404,MEMBER_OF,
,,9982,12309,MEMBER_OF,
,,9982,10598,MEMBER_OF,
,,9983,13003,MEMBER_OF,
,,9982,21,MEMBER_OF,
,,9983,10559,MEMBER_OF,
,,9983,10672,MEMBER_OF,
,,9983,12083,MEMBER_OF,
,,9983,11541,MEMBER_OF,
,,9983,14460,MEMBER_OF,
,,9983,11053,MEMBER_OF,
,,9984,13883,MEMBER_OF,
,,9983,21,MEMBER_OF,
,,9984,13275,MEMBER_OF,
,,9984,12160,MEMBER_OF,
,,9984,14854,MEMBER_OF,
,,9984,12065,MEMBER_OF,
,,9984,14858,MEMBER_OF,
,,9984,12207,MEMBER_OF,
,,9984,21,MEMBER_OF,
,,9984,10461,MEMBER_OF,
